direction,model_family,lambda_value,lambda_token,metric,metric_value,numerical_status,reference_origin,raw_reference_value,natural_delta_vs_raw,oriented_delta_vs_raw,zscore_reference_value,natural_delta_vs_zscore,oriented_delta_vs_zscore,canonical_reference_value,natural_delta_vs_canonical,oriented_delta_vs_canonical,contrast,bootstrap_point_estimate,bootstrap_lower,bootstrap_upper,valid_replicates,invalid_replicates,support_token
manavgat_2021_to_mugla_2021,baseline,1e-06,lambda_1e_m6,roc_auc,0.48610806458488315,pass,persisted_step10_metric,0.5079294316533509,-0.021821367068467767,-0.021821367068467767,0.4714366569919505,0.014671407592932673,0.014671407592932673,0.4856767761741509,0.00043128841073225566,0.00043128841073225566,candidate_vs_raw,-0.0218213670684677,-0.038550928749394385,-0.005889835587497901,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,1e-06,lambda_1e_m6,roc_auc,0.48610806458488315,pass,persisted_step10_metric,0.5079294316533509,-0.021821367068467767,-0.021821367068467767,0.4714366569919505,0.014671407592932673,0.014671407592932673,0.4856767761741509,0.00043128841073225566,0.00043128841073225566,candidate_vs_zscore,0.0146714075929326,0.008044781995197271,0.021810499206622702,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,1e-06,lambda_1e_m6,roc_auc,0.48610806458488315,pass,persisted_step10_metric,0.5079294316533509,-0.021821367068467767,-0.021821367068467767,0.4714366569919505,0.014671407592932673,0.014671407592932673,0.4856767761741509,0.00043128841073225566,0.00043128841073225566,candidate_vs_canonical,0.0004312884107322,0.00020298421688172557,0.000648168152158332,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,1e-06,lambda_1e_m6,pr_auc,0.0685472585191783,pass,persisted_step10_metric,0.0749055111757259,-0.006358252656547603,-0.006358252656547603,0.0651590389474668,0.0033882195717114955,0.0033882195717114955,0.068475238985024,7.201953415429674e-05,7.201953415429674e-05,candidate_vs_raw,-0.0063582526565476,-0.011132436851338901,-0.0023015932750217742,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,1e-06,lambda_1e_m6,pr_auc,0.0685472585191783,pass,persisted_step10_metric,0.0749055111757259,-0.006358252656547603,-0.006358252656547603,0.0651590389474668,0.0033882195717114955,0.0033882195717114955,0.068475238985024,7.201953415429674e-05,7.201953415429674e-05,candidate_vs_zscore,0.0033882195717114,0.0013831417042718204,0.0059125574650619435,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,1e-06,lambda_1e_m6,pr_auc,0.0685472585191783,pass,persisted_step10_metric,0.0749055111757259,-0.006358252656547603,-0.006358252656547603,0.0651590389474668,0.0033882195717114955,0.0033882195717114955,0.068475238985024,7.201953415429674e-05,7.201953415429674e-05,candidate_vs_canonical,7.201953415429674e-05,7.014629742194833e-06,0.00012714753720285927,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,1e-06,lambda_1e_m6,brier_score,0.12351332894493207,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.007813931692397552,-0.007813931692397552,0.12278221511078584,0.0007311138341462298,-0.0007311138341462298,0.1234802004167747,3.312852815737233e-05,-3.312852815737233e-05,candidate_vs_raw,-0.0078139316923975,-0.010198570357371576,-0.005358621511824828,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,1e-06,lambda_1e_m6,brier_score,0.12351332894493207,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.007813931692397552,-0.007813931692397552,0.12278221511078584,0.0007311138341462298,-0.0007311138341462298,0.1234802004167747,3.312852815737233e-05,-3.312852815737233e-05,candidate_vs_zscore,-0.0007311138341462,-0.0019668561632220248,0.0004478182958759361,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,1e-06,lambda_1e_m6,brier_score,0.12351332894493207,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.007813931692397552,-0.007813931692397552,0.12278221511078584,0.0007311138341462298,-0.0007311138341462298,0.1234802004167747,3.312852815737233e-05,-3.312852815737233e-05,candidate_vs_canonical,-3.312852815737233e-05,-5.791495569668383e-05,-9.87744747694662e-06,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,1e-05,lambda_1e_m5,roc_auc,0.4856767761741509,pass,persisted_step10_metric,0.5079294316533509,-0.022252655479200023,-0.022252655479200023,0.4714366569919505,0.014240119182200417,0.014240119182200417,0.4856767761741509,0.0,0.0,candidate_vs_raw,-0.0222526554792,-0.03877099007069366,-0.006289383065773112,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,1e-05,lambda_1e_m5,roc_auc,0.4856767761741509,pass,persisted_step10_metric,0.5079294316533509,-0.022252655479200023,-0.022252655479200023,0.4714366569919505,0.014240119182200417,0.014240119182200417,0.4856767761741509,0.0,0.0,candidate_vs_zscore,0.0142401191822004,0.007554363834017993,0.021407315215059414,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,1e-05,lambda_1e_m5,roc_auc,0.4856767761741509,pass,persisted_step10_metric,0.5079294316533509,-0.022252655479200023,-0.022252655479200023,0.4714366569919505,0.014240119182200417,0.014240119182200417,0.4856767761741509,0.0,0.0,candidate_vs_canonical,0.0,-2.624400144007888e-08,2.5764513306159023e-08,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,1e-05,lambda_1e_m5,pr_auc,0.06847523899721696,pass,persisted_step10_metric,0.0749055111757259,-0.0064302721785089445,-0.0064302721785089445,0.0651590389474668,0.0033162000497501537,0.0033162000497501537,0.068475238985024,1.2192954979006743e-11,1.2192954979006743e-11,candidate_vs_raw,-0.0064302721785089,-0.01122070479123406,-0.0023373785734826192,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,1e-05,lambda_1e_m5,pr_auc,0.06847523899721696,pass,persisted_step10_metric,0.0749055111757259,-0.0064302721785089445,-0.0064302721785089445,0.0651590389474668,0.0033162000497501537,0.0033162000497501537,0.068475238985024,1.2192954979006743e-11,1.2192954979006743e-11,candidate_vs_zscore,0.0033162000497501,0.0013270638609019535,0.00582647504847978,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,1e-05,lambda_1e_m5,pr_auc,0.06847523899721696,pass,persisted_step10_metric,0.0749055111757259,-0.0064302721785089445,-0.0064302721785089445,0.0651590389474668,0.0033162000497501537,0.0033162000497501537,0.068475238985024,1.2192954979006743e-11,1.2192954979006743e-11,candidate_vs_canonical,1.2192954979006744e-11,-3.4951380609160587e-09,3.5760499891152042e-09,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,1e-05,lambda_1e_m5,brier_score,0.1234802004167747,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.00778080316424018,-0.00778080316424018,0.12278221511078584,0.0006979853059888574,-0.0006979853059888574,0.1234802004167747,0.0,0.0,candidate_vs_raw,-0.0077808031642401,-0.010170287262171751,-0.0053288246373108085,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,1e-05,lambda_1e_m5,brier_score,0.1234802004167747,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.00778080316424018,-0.00778080316424018,0.12278221511078584,0.0006979853059888574,-0.0006979853059888574,0.1234802004167747,0.0,0.0,candidate_vs_zscore,-0.0006979853059888,-0.0019349022815274796,0.0004830559916360754,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,1e-05,lambda_1e_m5,brier_score,0.1234802004167747,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.00778080316424018,-0.00778080316424018,0.12278221511078584,0.0006979853059888574,-0.0006979853059888574,0.1234802004167747,0.0,0.0,candidate_vs_canonical,0.0,-2.7755575615628914e-17,2.7755575615628914e-17,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,0.0001,lambda_1e_m4,roc_auc,0.4858727459679536,pass,persisted_step10_metric,0.5079294316533509,-0.022056685685397315,-0.022056685685397315,0.4714366569919505,0.014436088976003125,0.014436088976003125,0.4856767761741509,0.0001959697938027083,0.0001959697938027083,candidate_vs_raw,-0.0220566856853973,-0.03862065988667551,-0.005729498070181924,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.0001,lambda_1e_m4,roc_auc,0.4858727459679536,pass,persisted_step10_metric,0.5079294316533509,-0.022056685685397315,-0.022056685685397315,0.4714366569919505,0.014436088976003125,0.014436088976003125,0.4856767761741509,0.0001959697938027083,0.0001959697938027083,candidate_vs_zscore,0.0144360889760031,0.007877326211531345,0.021570255942933176,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,0.0001,lambda_1e_m4,roc_auc,0.4858727459679536,pass,persisted_step10_metric,0.5079294316533509,-0.022056685685397315,-0.022056685685397315,0.4714366569919505,0.014436088976003125,0.014436088976003125,0.4856767761741509,0.0001959697938027083,0.0001959697938027083,candidate_vs_canonical,0.0001959697938027,-0.0005721833560780682,0.0009782118309477324,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,0.0001,lambda_1e_m4,pr_auc,0.06849718240252381,pass,persisted_step10_metric,0.0749055111757259,-0.0064083287732020905,-0.0064083287732020905,0.0651590389474668,0.0033381434550570077,0.0033381434550570077,0.068475238985024,2.1943417499808993e-05,2.1943417499808993e-05,candidate_vs_raw,-0.006408328773202,-0.01121458621867378,-0.002276945025190206,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.0001,lambda_1e_m4,pr_auc,0.06849718240252381,pass,persisted_step10_metric,0.0749055111757259,-0.0064083287732020905,-0.0064083287732020905,0.0651590389474668,0.0033381434550570077,0.0033381434550570077,0.068475238985024,2.1943417499808993e-05,2.1943417499808993e-05,candidate_vs_zscore,0.003338143455057,0.0013194425116061874,0.00584827256547224,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,0.0001,lambda_1e_m4,pr_auc,0.06849718240252381,pass,persisted_step10_metric,0.0749055111757259,-0.0064083287732020905,-0.0064083287732020905,0.0651590389474668,0.0033381434550570077,0.0033381434550570077,0.068475238985024,2.1943417499808993e-05,2.1943417499808993e-05,candidate_vs_canonical,2.1943417499808996e-05,-0.0002829890924189539,0.00023028565880881707,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,0.0001,lambda_1e_m4,brier_score,0.12342366882692644,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.007724271574391928,-0.007724271574391928,0.12278221511078584,0.0006414537161406053,-0.0006414537161406053,0.1234802004167747,-5.653158984825213e-05,5.653158984825213e-05,candidate_vs_raw,-0.0077242715743919,-0.01010873971705463,-0.0052481773399110304,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.0001,lambda_1e_m4,brier_score,0.12342366882692644,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.007724271574391928,-0.007724271574391928,0.12278221511078584,0.0006414537161406053,-0.0006414537161406053,0.1234802004167747,-5.653158984825213e-05,5.653158984825213e-05,candidate_vs_zscore,-0.0006414537161406,-0.001907636035261832,0.0005181055955845194,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,0.0001,lambda_1e_m4,brier_score,0.12342366882692644,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.007724271574391928,-0.007724271574391928,0.12278221511078584,0.0006414537161406053,-0.0006414537161406053,0.1234802004167747,-5.653158984825213e-05,5.653158984825213e-05,candidate_vs_canonical,5.653158984825213e-05,-1.6537451610759007e-05,0.0001256454244153403,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,0.001,lambda_1e_m3,roc_auc,0.49034444127056065,pass,persisted_step10_metric,0.5079294316533509,-0.017584990382790266,-0.017584990382790266,0.4714366569919505,0.018907784278610174,0.018907784278610174,0.4856767761741509,0.004667665096409757,0.004667665096409757,candidate_vs_raw,-0.0175849903827902,-0.034073872317443486,-0.0020788683047802806,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.001,lambda_1e_m3,roc_auc,0.49034444127056065,pass,persisted_step10_metric,0.5079294316533509,-0.017584990382790266,-0.017584990382790266,0.4714366569919505,0.018907784278610174,0.018907784278610174,0.4856767761741509,0.004667665096409757,0.004667665096409757,candidate_vs_zscore,0.0189077842786101,0.012809582462289273,0.026345719784314155,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,0.001,lambda_1e_m3,roc_auc,0.49034444127056065,pass,persisted_step10_metric,0.5079294316533509,-0.017584990382790266,-0.017584990382790266,0.4714366569919505,0.018907784278610174,0.018907784278610174,0.4856767761741509,0.004667665096409757,0.004667665096409757,candidate_vs_canonical,0.0046676650964097,0.002790906273138971,0.006488166777814762,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,0.001,lambda_1e_m3,pr_auc,0.0686941715751003,pass,persisted_step10_metric,0.0749055111757259,-0.006211339600625601,-0.006211339600625601,0.0651590389474668,0.003535132627633497,0.003535132627633497,0.068475238985024,0.0002189325900762984,0.0002189325900762984,candidate_vs_raw,-0.0062113396006256,-0.01100958334065224,-0.0022426013379751603,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.001,lambda_1e_m3,pr_auc,0.0686941715751003,pass,persisted_step10_metric,0.0749055111757259,-0.006211339600625601,-0.006211339600625601,0.0651590389474668,0.003535132627633497,0.003535132627633497,0.068475238985024,0.0002189325900762984,0.0002189325900762984,candidate_vs_zscore,0.0035351326276334,0.0016245422920978057,0.005930182534632221,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,0.001,lambda_1e_m3,pr_auc,0.0686941715751003,pass,persisted_step10_metric,0.0749055111757259,-0.006211339600625601,-0.006211339600625601,0.0651590389474668,0.003535132627633497,0.003535132627633497,0.068475238985024,0.0002189325900762984,0.0002189325900762984,candidate_vs_canonical,0.0002189325900762,-0.0004015324499088014,0.0006186014871777302,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,0.001,lambda_1e_m3,brier_score,0.12375086028532208,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.00805146303278756,-0.00805146303278756,0.12278221511078584,0.0009686451745362368,-0.0009686451745362368,0.1234802004167747,0.00027065986854737933,-0.00027065986854737933,candidate_vs_raw,-0.0080514630327875,-0.010500298428670026,-0.005612770965912348,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.001,lambda_1e_m3,brier_score,0.12375086028532208,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.00805146303278756,-0.00805146303278756,0.12278221511078584,0.0009686451745362368,-0.0009686451745362368,0.1234802004167747,0.00027065986854737933,-0.00027065986854737933,candidate_vs_zscore,-0.0009686451745362,-0.002208244177585961,0.0002131568242395318,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,0.001,lambda_1e_m3,brier_score,0.12375086028532208,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.00805146303278756,-0.00805146303278756,0.12278221511078584,0.0009686451745362368,-0.0009686451745362368,0.1234802004167747,0.00027065986854737933,-0.00027065986854737933,candidate_vs_canonical,-0.0002706598685473,-0.0004340106427031903,-0.00011286616702550698,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.01,lambda_1e_m2,roc_auc,0.4825023840926721,pass,persisted_step10_metric,0.5079294316533509,-0.025427047560678817,-0.025427047560678817,0.4714366569919505,0.011065727100721623,0.011065727100721623,0.4856767761741509,-0.003174392081478794,-0.003174392081478794,candidate_vs_raw,-0.0254270475606788,-0.041921707440145194,-0.009063861152812314,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.01,lambda_1e_m2,roc_auc,0.4825023840926721,pass,persisted_step10_metric,0.5079294316533509,-0.025427047560678817,-0.025427047560678817,0.4714366569919505,0.011065727100721623,0.011065727100721623,0.4856767761741509,-0.003174392081478794,-0.003174392081478794,candidate_vs_zscore,0.0110657271007216,0.004058471302891649,0.018379616985291152,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,0.01,lambda_1e_m2,roc_auc,0.4825023840926721,pass,persisted_step10_metric,0.5079294316533509,-0.025427047560678817,-0.025427047560678817,0.4714366569919505,0.011065727100721623,0.011065727100721623,0.4856767761741509,-0.003174392081478794,-0.003174392081478794,candidate_vs_canonical,-0.0031743920814787,-0.005218357000848199,-0.0010839036225376063,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.01,lambda_1e_m2,pr_auc,0.0677898366241681,pass,persisted_step10_metric,0.0749055111757259,-0.007115674551557802,-0.007115674551557802,0.0651590389474668,0.0026307976767012964,0.0026307976767012964,0.068475238985024,-0.0006854023608559023,-0.0006854023608559023,candidate_vs_raw,-0.0071156745515578,-0.01193086642191113,-0.0031915616123836016,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.01,lambda_1e_m2,pr_auc,0.0677898366241681,pass,persisted_step10_metric,0.0749055111757259,-0.007115674551557802,-0.007115674551557802,0.0651590389474668,0.0026307976767012964,0.0026307976767012964,0.068475238985024,-0.0006854023608559023,-0.0006854023608559023,candidate_vs_zscore,0.0026307976767012,0.0007376618302297036,0.004856153288686654,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,0.01,lambda_1e_m2,pr_auc,0.0677898366241681,pass,persisted_step10_metric,0.0749055111757259,-0.007115674551557802,-0.007115674551557802,0.0651590389474668,0.0026307976767012964,0.0026307976767012964,0.068475238985024,-0.0006854023608559023,-0.0006854023608559023,candidate_vs_canonical,-0.0006854023608559,-0.0014956274824242896,-0.00022522206884710333,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.01,lambda_1e_m2,brier_score,0.1223651373551604,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.006665740102625883,-0.006665740102625883,0.12278221511078584,-0.00041707775562543903,0.00041707775562543903,0.1234802004167747,-0.0011150630616142965,0.0011150630616142965,candidate_vs_raw,-0.0066657401026258,-0.009084742353949652,-0.0042300902934529015,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.01,lambda_1e_m2,brier_score,0.1223651373551604,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.006665740102625883,-0.006665740102625883,0.12278221511078584,-0.00041707775562543903,0.00041707775562543903,0.1234802004167747,-0.0011150630616142965,0.0011150630616142965,candidate_vs_zscore,0.0004170777556254,-0.0008274055796149548,0.0016220679714182163,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,0.01,lambda_1e_m2,brier_score,0.1223651373551604,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.006665740102625883,-0.006665740102625883,0.12278221511078584,-0.00041707775562543903,0.00041707775562543903,0.1234802004167747,-0.0011150630616142965,0.0011150630616142965,candidate_vs_canonical,0.0011150630616142,0.0008915185296313497,0.0013531080486496561,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,0.1,lambda_1e_m1,roc_auc,0.47925459072626686,pass,persisted_step10_metric,0.5079294316533509,-0.028674840927084055,-0.028674840927084055,0.4714366569919505,0.007817933734316385,0.007817933734316385,0.4856767761741509,-0.006422185447884032,-0.006422185447884032,candidate_vs_raw,-0.028674840927084,-0.04512835416702225,-0.012510762878036579,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.1,lambda_1e_m1,roc_auc,0.47925459072626686,pass,persisted_step10_metric,0.5079294316533509,-0.028674840927084055,-0.028674840927084055,0.4714366569919505,0.007817933734316385,0.007817933734316385,0.4856767761741509,-0.006422185447884032,-0.006422185447884032,candidate_vs_zscore,0.0078179337343163,0.001236601828337,0.014755426099508716,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,0.1,lambda_1e_m1,roc_auc,0.47925459072626686,pass,persisted_step10_metric,0.5079294316533509,-0.028674840927084055,-0.028674840927084055,0.4714366569919505,0.007817933734316385,0.007817933734316385,0.4856767761741509,-0.006422185447884032,-0.006422185447884032,candidate_vs_canonical,-0.006422185447884,-0.009970039003158687,-0.003344249595053447,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.1,lambda_1e_m1,pr_auc,0.0679014574568606,pass,persisted_step10_metric,0.0749055111757259,-0.007004053718865297,-0.007004053718865297,0.0651590389474668,0.0027424185093938014,0.0027424185093938014,0.068475238985024,-0.0005737815281633973,-0.0005737815281633973,candidate_vs_raw,-0.0070040537188652,-0.01175717044830142,-0.0026943114662288828,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.1,lambda_1e_m1,pr_auc,0.0679014574568606,pass,persisted_step10_metric,0.0749055111757259,-0.007004053718865297,-0.007004053718865297,0.0651590389474668,0.0027424185093938014,0.0027424185093938014,0.068475238985024,-0.0005737815281633973,-0.0005737815281633973,candidate_vs_zscore,0.0027424185093938,0.0007518652181406721,0.005147409852591516,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,baseline,0.1,lambda_1e_m1,pr_auc,0.0679014574568606,pass,persisted_step10_metric,0.0749055111757259,-0.007004053718865297,-0.007004053718865297,0.0651590389474668,0.0027424185093938014,0.0027424185093938014,0.068475238985024,-0.0005737815281633973,-0.0005737815281633973,candidate_vs_canonical,-0.0005737815281633,-0.001889987790733818,0.0005779547909771373,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,baseline,0.1,lambda_1e_m1,brier_score,0.12676431645206424,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.011064919199529719,-0.011064919199529719,0.12278221511078584,0.003982101341278396,-0.003982101341278396,0.1234802004167747,0.0032841160352895388,-0.0032841160352895388,candidate_vs_raw,-0.0110649191995297,-0.01363554453887077,-0.008617484969888385,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.1,lambda_1e_m1,brier_score,0.12676431645206424,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.011064919199529719,-0.011064919199529719,0.12278221511078584,0.003982101341278396,-0.003982101341278396,0.1234802004167747,0.0032841160352895388,-0.0032841160352895388,candidate_vs_zscore,-0.0039821013412783,-0.005216544561884204,-0.0028155047014719395,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,baseline,0.1,lambda_1e_m1,brier_score,0.12676431645206424,pass,recomputed_from_persisted_probabilities,0.11569939725253452,0.011064919199529719,-0.011064919199529719,0.12278221511078584,0.003982101341278396,-0.003982101341278396,0.1234802004167747,0.0032841160352895388,-0.0032841160352895388,candidate_vs_canonical,-0.0032841160352895,-0.0038453419300250166,-0.0027760057263825043,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,thermal,0.0,lambda_0,roc_auc,0.44301355472931925,pass,persisted_step10_metric,0.4701598710870077,-0.027146316357688438,-0.027146316357688438,0.4305043280209929,0.012509226708326326,0.012509226708326326,0.4429622459524184,5.130877690084912e-05,5.130877690084912e-05,candidate_vs_raw,-0.0271463163576884,-0.044236508042119545,-0.008305494931560561,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,thermal,0.0,lambda_0,roc_auc,0.44301355472931925,pass,persisted_step10_metric,0.4701598710870077,-0.027146316357688438,-0.027146316357688438,0.4305043280209929,0.012509226708326326,0.012509226708326326,0.4429622459524184,5.130877690084912e-05,5.130877690084912e-05,candidate_vs_zscore,0.0125092267083263,0.005239810911791693,0.019054981571572902,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,thermal,0.0,lambda_0,roc_auc,0.44301355472931925,pass,persisted_step10_metric,0.4701598710870077,-0.027146316357688438,-0.027146316357688438,0.4305043280209929,0.012509226708326326,0.012509226708326326,0.4429622459524184,5.130877690084912e-05,5.130877690084912e-05,candidate_vs_canonical,5.130877690084912e-05,-0.0005814172183797456,0.000676813278471472,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,thermal,0.0,lambda_0,pr_auc,0.06376351767595845,pass,persisted_step10_metric,0.0626464704650159,0.001117047210942551,0.001117047210942551,0.0610343471113958,0.0027291705645626496,0.0027291705645626496,0.0637275561671595,3.596150879894844e-05,3.596150879894844e-05,candidate_vs_raw,0.0011170472109425,-0.002373423678571166,0.00495043617862437,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,thermal,0.0,lambda_0,pr_auc,0.06376351767595845,pass,persisted_step10_metric,0.0626464704650159,0.001117047210942551,0.001117047210942551,0.0610343471113958,0.0027291705645626496,0.0027291705645626496,0.0637275561671595,3.596150879894844e-05,3.596150879894844e-05,candidate_vs_zscore,0.0027291705645626,0.0009950519686197639,0.004506350114866302,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,thermal,0.0,lambda_0,pr_auc,0.06376351767595845,pass,persisted_step10_metric,0.0626464704650159,0.001117047210942551,0.001117047210942551,0.0610343471113958,0.0027291705645626496,0.0027291705645626496,0.0637275561671595,3.596150879894844e-05,3.596150879894844e-05,candidate_vs_canonical,3.596150879894844e-05,-6.852503249687724e-05,0.00015852775574110232,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,thermal,0.0,lambda_0,brier_score,0.10577245797564024,pass,recomputed_from_persisted_probabilities,0.10468152081057548,0.0010909371650647537,-0.0010909371650647537,0.09670655937026523,0.009065898605375003,-0.009065898605375003,0.10590562528741425,-0.00013316731177401286,0.00013316731177401286,candidate_vs_raw,-0.0010909371650647,-0.0030009163209513763,0.0007692167265547982,1000,0,interval_includes_zero
manavgat_2021_to_mugla_2021,thermal,0.0,lambda_0,brier_score,0.10577245797564024,pass,recomputed_from_persisted_probabilities,0.10468152081057548,0.0010909371650647537,-0.0010909371650647537,0.09670655937026523,0.009065898605375003,-0.009065898605375003,0.10590562528741425,-0.00013316731177401286,0.00013316731177401286,candidate_vs_zscore,-0.009065898605375,-0.010062436133669752,-0.007982574104858907,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,thermal,0.0,lambda_0,brier_score,0.10577245797564024,pass,recomputed_from_persisted_probabilities,0.10468152081057548,0.0010909371650647537,-0.0010909371650647537,0.09670655937026523,0.009065898605375003,-0.009065898605375003,0.10590562528741425,-0.00013316731177401286,0.00013316731177401286,candidate_vs_canonical,0.000133167311774,9.084810356663614e-05,0.00018037688899981001,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,thermal,1e-08,lambda_1e_m8,roc_auc,0.44301355472931925,pass,persisted_step10_metric,0.4701598710870077,-0.027146316357688438,-0.027146316357688438,0.4305043280209929,0.012509226708326326,0.012509226708326326,0.4429622459524184,5.130877690084912e-05,5.130877690084912e-05,candidate_vs_raw,-0.0271463163576884,-0.044236508042119545,-0.008305494931560561,1000,0,bootstrap_supported_negative
manavgat_2021_to_mugla_2021,thermal,1e-08,lambda_1e_m8,roc_auc,0.44301355472931925,pass,persisted_step10_metric,0.4701598710870077,-0.027146316357688438,-0.027146316357688438,0.4305043280209929,0.012509226708326326,0.012509226708326326,0.4429622459524184,5.130877690084912e-05,5.130877690084912e-05,candidate_vs_zscore,0.0125092267083263,0.005239810911791693,0.019054981571572902,1000,0,bootstrap_supported_positive
manavgat_2021_to_mugla_2021,thermal,1e-08,lambda_1e_m8,roc_auc,0.44301355472931925,pass,persisted_step10_metric,0.4701598710870077,-0.027146316357688438,-0.027146316357688438,0.4305043280209929,0.012509226708326326,0.012509226708326326,0.4429622459524184,5.130877690084912e-05,5.130877690084912e-05,candidate_vs_canonical,5.130877690084912e-05,-0.0005814172183797456,0.000676813278471472,1000,0,interval_includes_zero
